ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
iris,8,2,12,0.8333333134651184,tot,bit,gc3,,N/A,lbx,mgh,24,24,64,24,111.50,85.00,2,0.07294321060180664,0.008539199829101562,0.05848979949951172,0.0056612491607666016,0.0028306245803833008,93.81 KB,93.32 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,,N/A,lbx,mgh,24,24,64,24,111.50,85.00,2,0.07832479476928711,0.0085906982421875,0.06303215026855469,0.006390094757080078,0.003195047378540039,93.81 KB,93.54 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,,N/A,lbx,mgh,24,24,64,24,111.50,85.00,2,0.07386112213134766,0.008469104766845703,0.05941295623779297,0.005712032318115234,0.002856016159057617,93.81 KB,93.39 KB,full,mus,0
iris,8,2,12,0.8333333134651184,tot,bit,gc3,,N/A,lbx,mgh,24,24,64,24,111.50,85.00,2,0.07984495162963867,0.008784770965576172,0.06450104713439941,0.006279945373535156,0.003139972686767578,93.81 KB,93.33 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,N/A,lbx,mgh,42,14,135,94,164.16,118.75,10,0.663834810256958,0.4243760108947754,0.21421289443969727,0.024725914001464844,0.002472591400146484,121.63 KB,173.64 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,N/A,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5663130283355713,0.33353710174560547,0.2116539478302002,0.020823001861572266,0.0020823001861572264,114.72 KB,173.74 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,N/A,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5656840801239014,0.33381128311157227,0.20958185195922852,0.02171802520751953,0.0021718025207519533,121.34 KB,174.01 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,N/A,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5623111724853516,0.3297750949859619,0.2086498737335205,0.02356886863708496,0.002356886863708496,121.18 KB,174.28 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,sat,N/A,lbx,mgh,42,14,135,94,164.16,118.75,10,0.5669810771942139,0.33289027214050293,0.2136859893798828,0.020088672637939453,0.002008867263793945,114.9 KB,173.61 KB,full,mus,0
compas,34,2,21,0.638061661469309,tot,bit,gc3,bdd,N/A,lbx,mgh,42,14,135,68,164.16,92.75,10,0.9928138256072998,0.357177734375,0.6121761798858643,0.022385835647583008,0.0022385835647583006,8.88 MB,492.85 KB,full,mus,0
