ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.3194122314453125,0.014442920684814453,0.2846212387084961,0.01970195770263672,0.001970195770263672,178.81 KB,210.62 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.32277393341064453,0.015108108520507812,0.287477970123291,0.019644975662231445,0.0019644975662231447,189.32 KB,221.06 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.319321870803833,0.014920949935913086,0.28439998626708984,0.019502878189086914,0.0019502878189086915,188.87 KB,220.62 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.32004809379577637,0.015480995178222656,0.28338193893432617,0.020457029342651367,0.0020457029342651365,189.27 KB,220.93 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.3191499710083008,0.01568293571472168,0.28296494483947754,0.01992201805114746,0.001992201805114746,188.87 KB,220.53 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mpl,sat,0,sat,mgh,52,19,185,59,415.00,230.50,10,0.3195619583129883,0.014822006225585938,0.2832181453704834,0.020798921585083008,0.002079892158508301,178.82 KB,210.48 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.31847405433654785,0.015362024307250977,0.28240203857421875,0.02003002166748047,0.002003002166748047,189.03 KB,221.04 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.3350808620452881,0.015426874160766602,0.2993760108947754,0.019733905792236328,0.001973390579223633,178.18 KB,212.67 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.4088442325592041,0.014991283416748047,0.37087202072143555,0.022235870361328125,0.0022235870361328124,189.03 KB,220.93 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.41121697425842285,0.0253598690032959,0.36380815505981445,0.02130889892578125,0.002130889892578125,189.16 KB,221.01 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.3763871192932129,0.017620086669921875,0.3368058204650879,0.02120518684387207,0.002120518684387207,186.97 KB,218.77 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.32130932807922363,0.015845060348510742,0.284649133682251,0.020220041275024414,0.0020220041275024413,189.03 KB,220.77 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.32111692428588867,0.015820980072021484,0.2841179370880127,0.020563125610351562,0.002056312561035156,178.81 KB,210.51 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.32147789001464844,0.015166759490966797,0.2853682041168213,0.020418882369995117,0.0020418882369995115,189.32 KB,220.96 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.32182979583740234,0.015246868133544922,0.285473108291626,0.020563125610351562,0.002056312561035156,188.87 KB,220.55 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mg3,sat,0,sat,mgh,52,19,185,59,405.99,230.50,10,0.3171529769897461,0.012905120849609375,0.2839069366455078,0.01977705955505371,0.001977705955505371,188.87 KB,220.49 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,mc,sat,0,sat,mgh,52,19,185,59,406.00,230.50,10,0.31623101234436035,0.014930009841918945,0.28099703788757324,0.01973700523376465,0.0019737005233764647,189.03 KB,221.04 KB,parent,mus,0
